8.758341e+03,0.000000e+00,2.167340e+03
0.000000e+00,6.536447e+03,1.928008e+03
0.000000e+00,0.000000e+00,1.000000e+00

1.277161e+01,-4.113716e+02,-2.671263e-01,-4.502447e-02,5.068600e+03
